47608
28
13738
5128
0 1 1 1437 1904  6 (D 0,1,1) (S 48,25,33) (S 65,33,42) (S 80,42,43) (S 82,43,44) (D 0,1,1)
0 1 2 1517 1967  6 (D 0,1,1) (S 64,33,34) (S 69,35,44) (S 84,44,47) (S 68,35,36) (D 0,1,1)
0 1 3 1430 1873  5 (D 0,1,1) (S 2,1,8) (S 15,8,18) (S 33,18,19) (D 0,1,1)
0 1 4 1537 1918  5 (D 0,1,1) (S 34,18,25) (S 47,25,26) (S 49,26,27) (D 0,1,1)
0 1 5 1493 1883  5 (D 0,1,1) (S 67,34,43) (S 66,34,35) (S 70,36,37) (D 0,1,1)
0 1 6 1515 2019  5 (D 0,1,1) (S 81,42,45) (S 85,45,46) (S 71,37,38) (D 0,1,1)
0 1 7 1489 1958  7 (D 0,1,1) (S 56,29,37) (S 83,43,46) (S 86,46,47) (S 87,47,48) (S 88,48,49) (D 0,1,1)
0 1 8 1429 1814  5 (D 0,1,1) (S 36,19,26) (S 50,26,35) (S 51,27,28) (D 0,1,1)
0 1 9 897 1125  4 (D 0,1,1) (S 25,13,14) (S 27,14,24) (D 0,1,1)
0 1 10 1033 1259  4 (D 0,1,1) (S 9,5,6) (S 12,6,13) (D 0,1,1)
0 1 11 1393 1829  6 (D 0,1,1) (S 76,39,50) (S 90,50,51) (S 91,51,52) (S 78,40,51) (D 0,1,1)
0 1 12 1390 1763  5 (D 0,1,1) (S 75,39,40) (S 77,40,41) (S 79,41,52) (D 0,1,1)
0 1 13 1149 1488  4 (D 0,1,1) (S 52,27,36) (S 73,38,39) (D 0,1,1)
0 1 14 1475 1899  6 (D 0,1,1) (S 1,1,2) (S 4,2,9) (S 16,9,10) (S 20,10,16) (D 0,1,1)
0 1 15 1441 1809  6 (D 0,1,1) (S 3,2,3) (S 6,3,10) (S 19,10,15) (S 29,15,20) (D 0,1,1)
0 1 16 1477 1889  6 (D 0,1,1) (S 14,8,9) (S 17,9,19) (S 35,19,20) (S 39,20,29) (D 0,1,1)
0 1 17 1459 1815  5 (D 0,1,1) (S 54,28,37) (S 72,37,48) (S 55,29,30) (D 0,1,1)
0 1 18 1556 1867  6 (D 0,1,1) (S 41,21,29) (S 57,29,38) (S 74,38,49) (S 89,49,50) (D 0,1,1)
0 1 19 1092 1246  4 (D 0,1,1) (S 23,12,13) (S 26,13,23) (D 0,1,1)
0 1 20 676 854  4 (D 0,1,1) (S 28,15,16) (S 31,16,21) (D 0,1,1)
0 1 21 1391 1715  6 (D 0,1,1) (S 18,10,11) (S 22,11,17) (S 7,4,5) (S 10,5,12) (D 0,1,1)
0 1 22 1466 1748  5 (D 0,1,1) (S 38,20,28) (S 53,28,29) (S 37,20,21) (D 0,1,1)
0 1 23 1468 1755  6 (D 0,1,1) (S 5,3,4) (S 8,4,11) (S 21,11,12) (S 24,12,22) (D 0,1,1)
0 1 24 1434 1580  5 (D 0,1,1) (S 30,16,17) (S 32,17,21) (S 40,21,22) (D 0,1,1)
0 1 25 1076 1224  4 (D 0,1,1) (S 42,22,23) (S 45,23,31) (D 0,1,1)
0 1 26 1522 1965  6 (D 0,1,1) (S 11,6,7) (S 13,7,14) (S 44,23,24) (S 46,24,32) (D 0,1,1)
0 1 27 1288 1578  5 (D 0,1,1) (S 58,30,31) (S 61,31,40) (S 59,30,39) (D 0,1,1)
0 1 28 1558 1864  6 (D 0,1,1) (S 43,22,30) (S 60,31,32) (S 63,32,41) (S 62,32,40) (D 0,1,1)
